url,name,ingredients,steps,rating,prep_time,cook_time,total_time,nb_servings,image
https://www.allrecipes.com/recipe/213737/kens-perfect-hard-boiled-egg-and-i-mean-perfect/,Perfect Hard-Boiled Eggs,"['1 tablespoon salt', '¼ cup distilled white vinegar', '6 cups water', '8 large eggs']","['Gather all ingredients.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Combine salt, vinegar, and water in a large pot, and bring to a boil over high heat.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Add eggs one at a time, being careful not to crack them. Reduce the heat to a gentle boil, and cook for 14 minutes.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Once eggs have cooked, remove them from the hot water, and place into a container of ice water or cold, running water. Cool completely, about 15 minutes. Store in the refrigerator up to 1 week.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Enjoy!\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS\xa0']",,5 mins,20 mins,40 mins,8,https://www.allrecipes.com/thmb/koz43FX1byoOmkZtZrfXt8fVxtA=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/213737-kens-perfect-hard-boiled-egg-and-i-mean-perfect-DDMFS-4x3-32b6e0052a2a42939a7288168736b9c9.jpg
https://www.allrecipes.com/recipe/281646/the-best-baked-ziti/,The Best Baked Ziti,"['¾ pound hot Italian sausage', '¾ pound sweet Italian sausage', '2 tablespoons olive oil', '1 large yellow onion, diced', '½ teaspoon dried oregano', '¼ teaspoon dried thyme', '¼ teaspoon dried rosemary', '2 (24 ounce) jars prepared marinara sauce', '2 cups water', '1 (16 ounce) package ziti pasta', '1 drizzle olive oil', '1 ½ cups whole-milk ricotta cheese', '8 ounces mozzarella cheese, cut into small cubes', '1 cup grated Pecorino Romano cheese', '1 teaspoon chopped flat-leaf (Italian) parsley, or to taste']","['Cut down the length of each sausage with a sharp knife. Remove and discard casings.', 'Heat olive oil in a large saucepan set over high heat. Add sausages and onion. Cook, stirring occasionally and breaking up with a spatula, until sausage begins to brown, and onion turns translucent, 5 to 7 minutes. Add oregano, thyme, and rosemary and cook for 1 minute more. Pour in marinara sauce. Pour 1 cup water into each jar to rinse out remaining sauce; add to the saucepan. Stir together and bring sauce to a simmer.', 'Reduce the heat to medium-low, and let simmer, stirring occasionally, for 1 hour. Taste for seasoning and adjust if needed. Turn off heat and reserve until needed. Before using, skim any excess fat that rises to the surface.', 'While sauce simmers, bring a large pot of generously salted water to a boil. Add ziti and cook, stirring occasionally, for 1 or 2 minutes less than the directions on the package call for, about 8 minutes. Drain well and transfer into a large mixing bowl.', 'Carefully add the meat sauce and stir until thoroughly combined. Let rest for 5 minutes.', 'Meanwhile, preheat the oven to 375 degrees F (190 degrees C). Grease a large 9x15-inch or 9x13-inch casserole dish with a drizzle of olive oil.', 'Use a slotted spoon to transfer half of the pasta and sauce mixture to the prepared dish, then use a spatula to even out into a uniform layer. Top with 1/2 of the ricotta cheese, 1/2 of the mozzarella cheese, and then 1/2 of the grated Pecorino Romano cheese, being sure to distribute evenly. Top with the rest of the pasta and sauce mixture and give the pan a little shake to settle the sauce. Repeat the cheese application.', 'Bake in the center of the preheated oven until the cheese is melted and the casserole is piping hot, 30 to 35 minutes. Remove from the oven and let cool 10 to 15 minutes before serving. Top with parsley.']",,20 mins,1 hr 45 mins,2 hrs 20 mins,10,https://www.allrecipes.com/thmb/igNVsEhuJEs7prediFysFqwWtaU=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(2142x0:2144x2)/8564993-660d06496def41eb91cd21a8b8aa69c0.jpg
https://www.allrecipes.com/recipe/17445/grilled-asparagus/,Grilled Asparagus,"['1 pound fresh asparagus spears, trimmed', '1 tablespoon olive oil', 'salt and pepper to taste']","['Preheat an outdoor grill for high heat and lightly oil the grate.', 'Lightly coat the asparagus spears with olive oil. Season with salt and pepper to taste.', 'Cook asparagus on the preheated grill, turning often until lightly charred and fork-tender about 3 to 5 minutes.\n\n\n\n\n\n\n\n\n\n\n\npelicangal']",,10 mins,5 mins,15 mins,4,https://www.allrecipes.com/thmb/FHtdt542x7x0YzByvKXEwsHs5aU=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/1014212-fc937371084b44e9b04f77ed8a3b2bad.jpg
https://www.allrecipes.com/recipe/269735/instant-pot-beef-bourguignon/,Instant Pot® Beef Bourguignon,"['½ (750 milliliter) bottle dry red wine', '2 sprigs fresh thyme', '12  juniper berries', '2  bay leaves', '3 ½ pounds well-marbled beef stew meat, cut into large pieces, or more to taste', '8-inch square of cheesecloth, or as needed', '2 sprigs fresh thyme', '2 sprigs fresh rosemary', '2  bay leaves', '6  juniper berries', '4  whole cloves', '1 teaspoon dried orange peel', 'salt and freshly ground black pepper to taste', '4 tablespoons vegetable oil', '3 tablespoons olive oil', '3 stalks celery, cut into large chunks', '3 large carrots, cut into large chunks', '2  onions, cut into large chunks', '3 cloves garlic, minced', '3 tablespoons tomato paste', '1 large Idaho potato, peeled and diced', '½ (32 fluid ounce) container chicken broth, or as needed', '3 tablespoons chopped fresh parsley', '1 tablespoon chopped fresh thyme, or to taste']","['Combine wine, thyme, juniper berries, and bay leaves in a large bowl. Mix well and add meat; stir to coat. Cover and refrigerate at least 2 hours, or up to 1 day.', 'Create bouquet garni by placing cheesecloth square on a work surface and adding thyme, rosemary, bay leaves, juniper berries, cloves, and orange peel on top. Tie cheesecloth into a bundle and set aside until ready to use.', 'Strain and reserve marinade from meat. Drain meat on a plate lined with paper towels; pat until very dry. Sprinkle meat with salt and pepper.', 'Add 2 tablespoons vegetable oil to a multi-functional pressure cooker (such as Instant Pot®) and select Saute function. Heat oil until shimmering. Add 1/2 of the meat and brown gently on both sides, 5 to 7 minutes. Transfer meat to a plate lined with paper towels and repeat with remaining oil and meat. Turn pot off. Return all meat to the pot.', 'Heat olive oil in a large skillet over medium heat. Add celery, carrots, onions, and garlic and cook, stirring gently, until softened and golden, about 10 minutes. Increase heat and add tomato paste. Cook, stirring, until fragrant and sizzling, 1 to 3 minutes more. Add reserved marinade, potato, and bouquet garni bundle to the skillet. Bring to a boil and cook, bubbling fiercely, until thickened and syrupy, 5 to 10 minutes.', ""Pour vegetable mixture into the Instant Pot® with the meat. Pour in enough chicken broth to cover ingredients halfway. Close and lock the lid. Select high pressure according to manufacturer's instructions; set timer for 45 minutes. Allow 10 to 15 minutes for pressure to build."", ""Release pressure using the natural-release method according to manufacturer's instructions, 10 to 40 minutes. Unlock and remove the lid. Use a fork to mash some of the carrots and potatoes into the liquid in the pot. Taste and adjust salt and pepper as needed. Garnish each serving with a sprinkling of parsley and thyme.""]",,30 mins,1 hr 20 mins,4 hrs,12,https://www.allrecipes.com/thmb/sK5-2GhpceWTd5HLaSD_g8zKBeo=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1727x0:1729x2)/6307379-1a5ee831c75343669eb27ac620b51f51.jpg
https://www.allrecipes.com/recipe/275105/sous-vide-steak/,Sous Vide Steak,"['4 (10 ounce) strip steaks', 'salt and freshly ground black pepper to taste']","['Generously season steaks with salt and black pepper. Place into a large plastic bag and vacuum seal.', 'Place a heat-resistant pad underneath a large pot filled with water. Attach a sous vide precision cooker to the pot and set the temperature to 130 degrees F (54 degrees C). Immerse the bag with steaks into the water bath and cook for 2 hours.', 'Remove the bag from the water bath and take out steaks. Pat very dry with paper towels.', 'Preheat an outdoor grill to medium-high heat and lightly oil the grate.', 'Place steak on the preheated grill. Cook, turning every minute or so until well seared all over, 3 to 4 minutes total.']",,5 mins,2 hrs 5 mins,2 hrs 10 mins,4,https://www.allrecipes.com/thmb/fDKxLMc4FmDGrJ6j5oi7dm3WFUM=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1511x0:1513x2)/6892313-149ba0765b9a434e8193eccaf080037b.jpg
https://www.allrecipes.com/recipe/19511/smoked-salmon-sushi-roll/,Smoked Salmon Sushi Roll,"['2 cups Japanese sushi rice', '6 tablespoons rice wine vinegar', '6 sheets nori (dry seaweed)', '2 tablespoons wasabi paste', '8 ounces smoked salmon, cut into long strips', '1  cucumber, peeled and sliced', '1  avocado - peeled, pitted and sliced']","['Soak rice for 4 hours. Drain rice and cook in a rice cooker with 2 cups of water. Rice must be slightly dry as vinegar will be added later.', 'Immediately after rice is cooked, mix in rice wine vinegar; spread rice on a plate until completely cool.', 'Place 1 sheet of seaweed on a bamboo mat; press a thin layer of cool rice on seaweed, leaving at least a 1/2 inch top and bottom edge of the seaweed uncovered. This is for easier sealing later. Dot some wasabi on rice; arrange smoked salmon, cucumber, and avocado on rice about 1 inch away from the bottom edge of seaweed.', 'Slightly wet the top edge of seaweed; roll up tightly from the bottom to the top edge with the help of the bamboo mat. Cut salmon roll into 8 equal pieces and serve. Repeat for other rolls.']",,30 mins,,5 hrs,6,https://www.allrecipes.com/thmb/lK3eY9-CDZ1sPcTvJYNTPkf-hks=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/19511smoked-salmon-sushi-rollfabeveryday4x3-159a22b4d3ac49fe9a146db94b53c930.jpg
https://www.allrecipes.com/recipe/143491/grilled-shrimp-and-apple-skewers/,Grilled Shrimp and Apple Skewers,"['3 tablespoons honey', '3 tablespoons olive oil', '1 tablespoon chopped fresh basil', '1 tablespoon strawberry jam', '¼ teaspoon crushed red pepper flakes', '1 clove garlic, minced', '2 tablespoons red wine vinegar', '1 tablespoon lemon juice', '2 teaspoons white sugar', '2  Gala apples, cored and cut into eighths', '16  jumbo shrimp, peeled and deveined']","['Whisk together the honey, olive oil, basil, strawberry jam, red pepper flakes, garlic, red wine vinegar, lemon juice and white sugar in a small bowl. Place the apples and shrimp into a large resealable plastic bag. Pour the marinade over the shrimp and apples, seal the bag, and shake to coat; refrigerate for 30 minutes.', 'Preheat an outdoor grill for medium-high heat.', 'Thread the shrimp and apples alternately on 4 metal or soaked wooden skewers. Discard the remaining marinade.', 'Cook the skewers on the preheated grill until the shrimp are opaque, about 5 minutes per side.']",,20 mins,10 mins,1 hr,4,https://www.allrecipes.com/thmb/xWlk80PpRTpT060QXAVFMvS6Auk=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(870x0:872x2)/8289342-05f16741f886437dbec0dd184963e298.jpg
https://www.allrecipes.com/recipe/231988/twice-baked-potato-casserole-with-bacon/,Twice-Baked Potato Casserole,"['2 large baking potatoes', '½ pound lean bacon', '1 ½ cups shredded mild Cheddar cheese', '½ cup sour cream', '¼ cup milk', '2 tablespoons unsalted butter, melted', '1 teaspoon dried chives', '½ teaspoon garlic powder', '½ teaspoon salt', '½ teaspoon ground black pepper']","['Preheat the oven to 400 degrees F (200 degrees C). Grease a 9x13-inch casserole dish.', 'Use a toothpick to poke a few holes into each potato.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Bake potatoes in the preheated oven until fully cooked, about 1 hour. Cool for about 15 minutes.', 'Cook bacon in a large skillet over medium-high heat, turning occasionally, until evenly browned, about 10 minutes. Drain bacon slices on a paper towel-lined plate; crumble and set aside.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Cut a thin slice from one side of each baked potato; carefully scoop out flesh and transfer to a large bowl. Discard skins.', 'Mix 1/2 of the Cheddar cheese, sour cream, milk, butter, chives, garlic powder, salt, and black pepper into potatoes until well combined.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Spread potato mixture into the prepared casserole dish; top with remaining Cheddar cheese and crumbled bacon.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Bake in the preheated oven until just bubbling, 10 to 15 minutes. Cool for at least 5 minutes before serving.\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS\xa0']",,20 mins,1 hr 20 mins,2 hrs,4,https://www.allrecipes.com/thmb/yxPD_fST7DQHO76RE4vswtgFKwY=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/231988-twice-baked-potato-casserole-with-bacon-DDMFS-4x3-f31b05081ef84fdbbc057a52617b9b25.jpg
https://www.allrecipes.com/recipe/17192/deep-fried-dill-pickles/,Deep Fried Dill Pickles,"['2  eggs', '1 cup buttermilk', '1 tablespoon Worcestershire sauce', '½ teaspoon vinegar-based hot pepper sauce', '¾ teaspoon cayenne pepper', '¼ teaspoon seasoning salt', '¼ teaspoon garlic powder', '1 cup cornmeal', '2 ¼ cups all-purpose flour', '1 teaspoon salt', '¾ teaspoon ground black pepper', '1 (32 ounce) jar dill pickle slices', '1 cup vegetable oil for deep frying', 'salt and pepper to taste']","['In a large bowl, combine 2 eggs, 1/4 cup of the flour, buttermilk, Worcestershire sauce, hot sauce, cayenne pepper, seasoning salt and garlic powder.', 'In a separate mixing bowl, combine cornmeal, 2 cups flour, salt and 3/4 teaspoon black pepper.', 'Preheat oil in a deep fryer or pot to 365 degrees F (180 degrees C).', 'Dip drained pickles into milk mixture and then dredge them in the flour mixture. Deep fry until golden brown. Drain on paper towels. Salt and pepper to taste']",,10 mins,10 mins,20 mins,12,https://www.allrecipes.com/thmb/do9aSzmD9JKbazIQlw3gckl6CqE=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(124x0:126x2)/505348-ebedf595597d490ebc9f2857fef8ccdb.jpg
https://www.allrecipes.com/recipe/231713/chef-johns-baked-mushroom-risotto/,Chef John's Baked Mushroom Risotto,"['3 tablespoons butter', '3 cups diced mushrooms', 'salt to taste', '½  yellow onion, diced', 'ground black pepper to taste', '1 pinch cayenne pepper', '1 cup carnaroli rice', '2 cups chicken broth, divided', '½ cup heavy whipping cream', '½ cup chicken broth', '2 tablespoons heavy whipping cream', '½ cup finely grated Parmigiano-Reggiano cheese', '2 tablespoons chopped fresh chives']","['Preheat oven to 400 degrees F (200 degrees C).', 'Melt butter in large, oven-proof skillet over medium-high heat. Add mushrooms; season with salt, and cook and stir mushrooms until brown. They will begin browning after the moisture evaporates.', 'Reduce heat to medium and stir in onion. Sprinkle with black pepper and cayenne pepper. Cook and stir until onions are translucent and soft.', 'Pour rice into skillet and stir until each rice grain is coated with butter. Season with salt.', 'Pour 1 cup chicken broth into the rice mixture. Raise heat to medium-high and cook, stirring rice until liquid is completely absorbed by the rice.', 'Pour another cup chicken stock into the rice and stir until mixture comes to a simmer.', 'Bake in preheated oven until grains are almost tender but still slightly firm, about 15 minutes. Transfer skillet to stovetop. Season with more salt, if necessary.', 'Combine the remaining 1/2 cup chicken broth and cream; pour into the skillet. Cook on medium heat, stirring constantly until rice is tender, 1 or 2 minutes. Remove skillet from heat.', 'Drizzle 2 tablespoons cream over rice. Add the grated Parmigiano-Reggiano and chives; stir. Serve immediately.']",,10 mins,35 mins,45 mins,4,https://www.allrecipes.com/thmb/J79GfrOPKDCEGJz4WzC3wNBs0N8=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/1207574-e7847ce7118d4125abfa40e22d492d70.jpg
